codigo_municipio;nome_municipio;UF_municipio;nome_bioma;grande_regiao
2208106;Pimenteiras;PI;Caatinga;Nordeste
2208205;Pio IX;PI;Caatinga;Nordeste
2208304;Piracuruca;PI;Cerrado;Nordeste
2208403;Piripiri;PI;Cerrado;Nordeste
2208502;Porto;PI;Cerrado;Nordeste
2208551;Porto Alegre do Piauí;PI;Cerrado;Nordeste
2208601;Prata do Piauí;PI;Cerrado;Nordeste
2208650;Queimada Nova;PI;Caatinga;Nordeste
2208700;Redenção do Gurguéia;PI;Cerrado;Nordeste
2208809;Regeneração;PI;Cerrado;Nordeste
2208858;Riacho Frio;PI;Cerrado;Nordeste
2208874;Ribeira do Piauí;PI;Caatinga;Nordeste
2208908;Ribeiro Gonçalves;PI;Cerrado;Nordeste
2209005;Rio Grande do Piauí;PI;Caatinga;Nordeste
2209104;Santa Cruz do Piauí;PI;Caatinga;Nordeste
2209153;Santa Cruz dos Milagres;PI;Cerrado;Nordeste
2209203;Santa Filomena;PI;Cerrado;Nordeste
2209302;Santa Luz;PI;Cerrado;Nordeste
2209351;Santana do Piauí;PI;Caatinga;Nordeste
2209377;Santa Rosa do Piauí;PI;Caatinga;Nordeste
2209401;Santo Antônio de Lisboa;PI;Caatinga;Nordeste
2209450;Santo Antônio dos Milagres;PI;Cerrado;Nordeste
2209500;Santo Inácio do Piauí;PI;Caatinga;Nordeste
2209559;São Braz do Piauí;PI;Caatinga;Nordeste
2209609;São Félix do Piauí;PI;Cerrado;Nordeste
2209658;São Francisco de Assis do Piauí;PI;Caatinga;Nordeste
2209708;São Francisco do Piauí;PI;Caatinga;Nordeste
2209757;São Gonçalo do Gurguéia;PI;Cerrado;Nordeste
2209807;São Gonçalo do Piauí;PI;Cerrado;Nordeste
2209856;São João da Canabrava;PI;Caatinga;Nordeste
2209872;São João da Fronteira;PI;Caatinga;Nordeste
2209906;São João da Serra;PI;Cerrado;Nordeste
2209955;São João da Varjota;PI;Caatinga;Nordeste
2209971;São João do Arraial;PI;Cerrado;Nordeste
2210003;São João do Piauí;PI;Caatinga;Nordeste
2210052;São José do Divino;PI;Cerrado;Nordeste
2210102;São José do Peixe;PI;Caatinga;Nordeste
2210201;São José do Piauí;PI;Caatinga;Nordeste
2210300;São Julião;PI;Caatinga;Nordeste
2210359;São Lourenço do Piauí;PI;Caatinga;Nordeste
2210375;São Luis do Piauí;PI;Caatinga;Nordeste
2210383;São Miguel da Baixa Grande;PI;Cerrado;Nordeste
2210391;São Miguel do Fidalgo;PI;Caatinga;Nordeste
2210409;São Miguel do Tapuio;PI;Cerrado;Nordeste
2210508;São Pedro do Piauí;PI;Cerrado;Nordeste
2210607;São Raimundo Nonato;PI;Caatinga;Nordeste
2210623;Sebastião Barros;PI;Cerrado;Nordeste
2210631;Sebastião Leal;PI;Cerrado;Nordeste
2210656;Sigefredo Pacheco;PI;Cerrado;Nordeste
2210706;Simões;PI;Caatinga;Nordeste
2210805;Simplício Mendes;PI;Caatinga;Nordeste
2210904;Socorro do Piauí;PI;Caatinga;Nordeste
2210938;Sussuapara;PI;Caatinga;Nordeste
2210953;Tamboril do Piauí;PI;Caatinga;Nordeste
2210979;Tanque do Piauí;PI;Cerrado;Nordeste
2211001;Teresina;PI;Cerrado;Nordeste
2211100;União;PI;Cerrado;Nordeste
2211209;Uruçuí;PI;Cerrado;Nordeste
2211308;Valença do Piauí;PI;Cerrado;Nordeste
2211357;Várzea Branca;PI;Caatinga;Nordeste
2211407;Várzea Grande;PI;Cerrado;Nordeste
2211506;Vera Mendes;PI;Caatinga;Nordeste
2211605;Vila Nova do Piauí;PI;Caatinga;Nordeste
2211704;Wall Ferraz;PI;Caatinga;Nordeste
1300029;Alvarães;AM;Amazônia;Norte
1300060;Amaturá;AM;Amazônia;Norte
1300086;Anamã;AM;Amazônia;Norte
1300102;Anori;AM;Amazônia;Norte
1300144;Apuí;AM;Amazônia;Norte
1300201;Atalaia do Norte;AM;Amazônia;Norte
1300300;Autazes;AM;Amazônia;Norte
1300409;Barcelos;AM;Amazônia;Norte
1300508;Barreirinha;AM;Amazônia;Norte
1300607;Benjamin Constant;AM;Amazônia;Norte
1300631;Beruri;AM;Amazônia;Norte
1300680;Boa Vista do Ramos;AM;Amazônia;Norte
1300706;Boca do Acre;AM;Amazônia;Norte
1300805;Borba;AM;Amazônia;Norte
1300839;Caapiranga;AM;Amazônia;Norte
1300904;Canutama;AM;Amazônia;Norte
1301001;Carauari;AM;Amazônia;Norte
1301100;Careiro;AM;Amazônia;Norte
1301159;Careiro da Várzea;AM;Amazônia;Norte
1301209;Coari;AM;Amazônia;Norte
1301308;Codajás;AM;Amazônia;Norte
1301407;Eirunepé;AM;Amazônia;Norte
1301506;Envira;AM;Amazônia;Norte
1301605;Fonte Boa;AM;Amazônia;Norte
1301654;Guajará;AM;Amazônia;Norte
1301704;Humaitá;AM;Amazônia;Norte
1301803;Ipixuna;AM;Amazônia;Norte
1301852;Iranduba;AM;Amazônia;Norte
1301902;Itacoatiara;AM;Amazônia;Norte
1301951;Itamarati;AM;Amazônia;Norte
1302009;Itapiranga;AM;Amazônia;Norte
1302108;Japurá;AM;Amazônia;Norte
1302207;Juruá;AM;Amazônia;Norte
1302306;Jutaí;AM;Amazônia;Norte
1302405;Lábrea;AM;Amazônia;Norte
1302504;Manacapuru;AM;Amazônia;Norte
1302553;Manaquiri;AM;Amazônia;Norte
1302603;Manaus;AM;Amazônia;Norte
1302702;Manicoré;AM;Amazônia;Norte
1302801;Maraã;AM;Amazônia;Norte
1302900;Maués;AM;Amazônia;Norte
1303007;Nhamundá;AM;Amazônia;Norte
1303106;Nova Olinda do Norte;AM;Amazônia;Norte
1303205;Novo Airão;AM;Amazônia;Norte
1303304;Novo Aripuanã;AM;Amazônia;Norte
1303403;Parintins;AM;Amazônia;Norte
1303502;Pauini;AM;Amazônia;Norte
1303536;Presidente Figueiredo;AM;Amazônia;Norte
1303569;Rio Preto da Eva;AM;Amazônia;Norte
1303601;Santa Isabel do Rio Negro;AM;Amazônia;Norte
1303700;Santo Antônio do Içá;AM;Amazônia;Norte
1303809;São Gabriel da Cachoeira;AM;Amazônia;Norte
1303908;São Paulo de Olivença;AM;Amazônia;Norte
1303957;São Sebastião do Uatumã;AM;Amazônia;Norte
1304005;Silves;AM;Amazônia;Norte
1304062;Tabatinga;AM;Amazônia;Norte
1304104;Tapauá;AM;Amazônia;Norte
1304203;Tefé;AM;Amazônia;Norte
1304237;Tonantins;AM;Amazônia;Norte
1304260;Uarini;AM;Amazônia;Norte
1304302;Urucará;AM;Amazônia;Norte
1304401;Urucurituba;AM;Amazônia;Norte
1400027;Amajari;RR;Amazônia;Norte
1400050;Alto Alegre;RR;Amazônia;Norte
1400100;Boa Vista;RR;Amazônia;Norte
1400159;Bonfim;RR;Amazônia;Norte
1400175;Cantá;RR;Amazônia;Norte
1400209;Caracaraí;RR;Amazônia;Norte
1400233;Caroebe;RR;Amazônia;Norte
1400282;Iracema;RR;Amazônia;Norte
1400308;Mucajaí;RR;Amazônia;Norte
1400407;Normandia;RR;Amazônia;Norte
1400456;Pacaraima;RR;Amazônia;Norte
1400472;Rorainópolis;RR;Amazônia;Norte
1400506;São João da Baliza;RR;Amazônia;Norte
1400605;São Luiz;RR;Amazônia;Norte
1400704;Uiramutã;RR;Amazônia;Norte
5200050;Abadia de Goiás;GO;Cerrado;Centro-Oeste
5200100;Abadiânia;GO;Cerrado;Centro-Oeste
5200134;Acreúna;GO;Cerrado;Centro-Oeste
5200159;Adelândia;GO;Cerrado;Centro-Oeste
5200175;Água Fria de Goiás;GO;Cerrado;Centro-Oeste
5200209;Água Limpa;GO;Mata Atlântica;Centro-Oeste
5200258;Águas Lindas de Goiás;GO;Cerrado;Centro-Oeste
5200308;Alexânia;GO;Cerrado;Centro-Oeste
5200506;Aloândia;GO;Cerrado;Centro-Oeste
5200555;Alto Horizonte;GO;Cerrado;Centro-Oeste
5200605;Alto Paraíso de Goiás;GO;Cerrado;Centro-Oeste
5200803;Alvorada do Norte;GO;Cerrado;Centro-Oeste
5200829;Amaralina;GO;Cerrado;Centro-Oeste
5200852;Americano do Brasil;GO;Cerrado;Centro-Oeste
5200902;Amorinópolis;GO;Cerrado;Centro-Oeste
5201108;Anápolis;GO;Cerrado;Centro-Oeste
5201207;Anhanguera;GO;Cerrado;Centro-Oeste
5201306;Anicuns;GO;Cerrado;Centro-Oeste
5201405;Aparecida de Goiânia;GO;Cerrado;Centro-Oeste
5201454;Aparecida do Rio Doce;GO;Cerrado;Centro-Oeste
5201504;Aporé;GO;Cerrado;Centro-Oeste
5201603;Araçu;GO;Cerrado;Centro-Oeste
5201702;Aragarças;GO;Cerrado;Centro-Oeste
5201801;Aragoiânia;GO;Cerrado;Centro-Oeste
5202155;Araguapaz;GO;Cerrado;Centro-Oeste
5202353;Arenópolis;GO;Cerrado;Centro-Oeste
5202502;Aruanã;GO;Cerrado;Centro-Oeste
5202601;Aurilândia;GO;Cerrado;Centro-Oeste
5202809;Avelinópolis;GO;Cerrado;Centro-Oeste
5203104;Baliza;GO;Cerrado;Centro-Oeste
5203203;Barro Alto;GO;Cerrado;Centro-Oeste
5203302;Bela Vista de Goiás;GO;Cerrado;Centro-Oeste
5203401;Bom Jardim de Goiás;GO;Cerrado;Centro-Oeste
5203500;Bom Jesus de Goiás;GO;Cerrado;Centro-Oeste
5203559;Bonfinópolis;GO;Cerrado;Centro-Oeste
5203575;Bonópolis;GO;Cerrado;Centro-Oeste
5203609;Brazabrantes;GO;Cerrado;Centro-Oeste
5203807;Britânia;GO;Cerrado;Centro-Oeste
5203906;Buriti Alegre;GO;Mata Atlântica;Centro-Oeste
5203939;Buriti de Goiás;GO;Cerrado;Centro-Oeste
5203962;Buritinópolis;GO;Cerrado;Centro-Oeste
5204003;Cabeceiras;GO;Cerrado;Centro-Oeste
5204102;Cachoeira Alta;GO;Cerrado;Centro-Oeste
5204201;Cachoeira de Goiás;GO;Cerrado;Centro-Oeste
5204250;Cachoeira Dourada;GO;Cerrado;Centro-Oeste
5204300;Caçu;GO;Cerrado;Centro-Oeste
5204409;Caiapônia;GO;Cerrado;Centro-Oeste
5204508;Caldas Novas;GO;Cerrado;Centro-Oeste
5204557;Caldazinha;GO;Cerrado;Centro-Oeste
5204607;Campestre de Goiás;GO;Cerrado;Centro-Oeste
5204656;Campinaçu;GO;Cerrado;Centro-Oeste
5204706;Campinorte;GO;Cerrado;Centro-Oeste
5204805;Campo Alegre de Goiás;GO;Cerrado;Centro-Oeste
5204854;Campo Limpo de Goiás;GO;Cerrado;Centro-Oeste
5204904;Campos Belos;GO;Cerrado;Centro-Oeste
5204953;Campos Verdes;GO;Cerrado;Centro-Oeste
5205000;Carmo do Rio Verde;GO;Cerrado;Centro-Oeste
5205059;Castelândia;GO;Cerrado;Centro-Oeste
5205109;Catalão;GO;Cerrado;Centro-Oeste
5205208;Caturaí;GO;Cerrado;Centro-Oeste
5205307;Cavalcante;GO;Cerrado;Centro-Oeste
5205406;Ceres;GO;Cerrado;Centro-Oeste
5205455;Cezarina;GO;Cerrado;Centro-Oeste
5205471;Chapadão do Céu;GO;Cerrado;Centro-Oeste
5205497;Cidade Ocidental;GO;Cerrado;Centro-Oeste
5205513;Cocalzinho de Goiás;GO;Cerrado;Centro-Oeste
5205521;Colinas do Sul;GO;Cerrado;Centro-Oeste
5205703;Córrego do Ouro;GO;Cerrado;Centro-Oeste
5205802;Corumbá de Goiás;GO;Cerrado;Centro-Oeste
5205901;Corumbaíba;GO;Cerrado;Centro-Oeste
5206206;Cristalina;GO;Cerrado;Centro-Oeste
5206305;Cristianópolis;GO;Cerrado;Centro-Oeste
5206404;Crixás;GO;Cerrado;Centro-Oeste
5206503;Cromínia;GO;Cerrado;Centro-Oeste
5206602;Cumari;GO;Cerrado;Centro-Oeste
5206701;Damianópolis;GO;Cerrado;Centro-Oeste
5206800;Damolândia;GO;Cerrado;Centro-Oeste
5206909;Davinópolis;GO;Cerrado;Centro-Oeste
5207105;Diorama;GO;Cerrado;Centro-Oeste
5207253;Doverlândia;GO;Cerrado;Centro-Oeste
5207352;Edealina;GO;Cerrado;Centro-Oeste
5207402;Edéia;GO;Cerrado;Centro-Oeste
5207501;Estrela do Norte;GO;Cerrado;Centro-Oeste
5207535;Faina;GO;Cerrado;Centro-Oeste
5207600;Fazenda Nova;GO;Cerrado;Centro-Oeste
5207808;Firminópolis;GO;Cerrado;Centro-Oeste
5207907;Flores de Goiás;GO;Cerrado;Centro-Oeste
5208004;Formosa;GO;Cerrado;Centro-Oeste
5208103;Formoso;GO;Cerrado;Centro-Oeste
5208152;Gameleira de Goiás;GO;Cerrado;Centro-Oeste
5208301;Divinópolis de Goiás;GO;Cerrado;Centro-Oeste
5208400;Goianápolis;GO;Cerrado;Centro-Oeste
5208509;Goiandira;GO;Cerrado;Centro-Oeste
5208608;Goianésia;GO;Cerrado;Centro-Oeste
5208707;Goiânia;GO;Cerrado;Centro-Oeste
5208806;Goianira;GO;Cerrado;Centro-Oeste
5208905;Goiás;GO;Cerrado;Centro-Oeste
5209101;Goiatuba;GO;Cerrado;Centro-Oeste
5209150;Gouvelândia;GO;Cerrado;Centro-Oeste
5209200;Guapó;GO;Cerrado;Centro-Oeste
5209291;Guaraíta;GO;Cerrado;Centro-Oeste
5209408;Guarani de Goiás;GO;Cerrado;Centro-Oeste
5209457;Guarinos;GO;Cerrado;Centro-Oeste
5209606;Heitoraí;GO;Cerrado;Centro-Oeste
5209705;Hidrolândia;GO;Cerrado;Centro-Oeste
5209804;Hidrolina;GO;Cerrado;Centro-Oeste
5209903;Iaciara;GO;Cerrado;Centro-Oeste
5209937;Inaciolândia;GO;Cerrado;Centro-Oeste
5209952;Indiara;GO;Cerrado;Centro-Oeste
5210000;Inhumas;GO;Cerrado;Centro-Oeste
5210109;Ipameri;GO;Cerrado;Centro-Oeste
5210158;Ipiranga de Goiás;GO;Cerrado;Centro-Oeste
5210208;Iporá;GO;Cerrado;Centro-Oeste
5210307;Israelândia;GO;Cerrado;Centro-Oeste
5210406;Itaberaí;GO;Cerrado;Centro-Oeste
5210562;Itaguari;GO;Cerrado;Centro-Oeste
5210604;Itaguaru;GO;Cerrado;Centro-Oeste
5210802;Itajá;GO;Cerrado;Centro-Oeste
5210901;Itapaci;GO;Cerrado;Centro-Oeste
5211008;Itapirapuã;GO;Cerrado;Centro-Oeste
5211206;Itapuranga;GO;Cerrado;Centro-Oeste
5211305;Itarumã;GO;Cerrado;Centro-Oeste
5211404;Itauçu;GO;Cerrado;Centro-Oeste
5211503;Itumbiara;GO;Cerrado;Centro-Oeste
5211602;Ivolândia;GO;Cerrado;Centro-Oeste
5211701;Jandaia;GO;Cerrado;Centro-Oeste
5211800;Jaraguá;GO;Cerrado;Centro-Oeste
5211909;Jataí;GO;Cerrado;Centro-Oeste
5212006;Jaupaci;GO;Cerrado;Centro-Oeste
5212055;Jesúpolis;GO;Cerrado;Centro-Oeste
5212105;Joviânia;GO;Cerrado;Centro-Oeste
5212204;Jussara;GO;Cerrado;Centro-Oeste
5212253;Lagoa Santa;GO;Cerrado;Centro-Oeste
5212303;Leopoldo de Bulhões;GO;Cerrado;Centro-Oeste
5212501;Luziânia;GO;Cerrado;Centro-Oeste
5212600;Mairipotaba;GO;Cerrado;Centro-Oeste
5212709;Mambaí;GO;Cerrado;Centro-Oeste
5212808;Mara Rosa;GO;Cerrado;Centro-Oeste
5212907;Marzagão;GO;Cerrado;Centro-Oeste
5212956;Matrinchã;GO;Cerrado;Centro-Oeste
5213004;Maurilândia;GO;Cerrado;Centro-Oeste
5213053;Mimoso de Goiás;GO;Cerrado;Centro-Oeste
5213087;Minaçu;GO;Cerrado;Centro-Oeste
5213103;Mineiros;GO;Cerrado;Centro-Oeste
5213400;Moiporá;GO;Cerrado;Centro-Oeste
5213509;Monte Alegre de Goiás;GO;Cerrado;Centro-Oeste
5213707;Montes Claros de Goiás;GO;Cerrado;Centro-Oeste
5213756;Montividiu;GO;Cerrado;Centro-Oeste
5213772;Montividiu do Norte;GO;Cerrado;Centro-Oeste
5213806;Morrinhos;GO;Cerrado;Centro-Oeste
5213855;Morro Agudo de Goiás;GO;Cerrado;Centro-Oeste
5213905;Mossâmedes;GO;Cerrado;Centro-Oeste
5214002;Mozarlândia;GO;Cerrado;Centro-Oeste
5214051;Mundo Novo;GO;Cerrado;Centro-Oeste
5214101;Mutunópolis;GO;Cerrado;Centro-Oeste
5214408;Nazário;GO;Cerrado;Centro-Oeste
5214507;Nerópolis;GO;Cerrado;Centro-Oeste
5214606;Niquelândia;GO;Cerrado;Centro-Oeste
5214705;Nova América;GO;Cerrado;Centro-Oeste
5214804;Nova Aurora;GO;Cerrado;Centro-Oeste
5214838;Nova Crixás;GO;Cerrado;Centro-Oeste
5214861;Nova Glória;GO;Cerrado;Centro-Oeste
5214879;Nova Iguaçu de Goiás;GO;Cerrado;Centro-Oeste
5214903;Nova Roma;GO;Cerrado;Centro-Oeste
5215009;Nova Veneza;GO;Cerrado;Centro-Oeste
5215207;Novo Brasil;GO;Cerrado;Centro-Oeste
5215231;Novo Gama;GO;Cerrado;Centro-Oeste
5215256;Novo Planalto;GO;Cerrado;Centro-Oeste
5215306;Orizona;GO;Cerrado;Centro-Oeste
5215405;Ouro Verde de Goiás;GO;Cerrado;Centro-Oeste
5215504;Ouvidor;GO;Cerrado;Centro-Oeste
5215603;Padre Bernardo;GO;Cerrado;Centro-Oeste
5215652;Palestina de Goiás;GO;Cerrado;Centro-Oeste
5215702;Palmeiras de Goiás;GO;Cerrado;Centro-Oeste
5215801;Palmelo;GO;Cerrado;Centro-Oeste
5215900;Palminópolis;GO;Cerrado;Centro-Oeste
5216007;Panamá;GO;Cerrado;Centro-Oeste
5216304;Paranaiguara;GO;Mata Atlântica;Centro-Oeste
5216403;Paraúna;GO;Cerrado;Centro-Oeste
5216452;Perolândia;GO;Cerrado;Centro-Oeste
5216809;Petrolina de Goiás;GO;Cerrado;Centro-Oeste
5216908;Pilar de Goiás;GO;Cerrado;Centro-Oeste
5217104;Piracanjuba;GO;Cerrado;Centro-Oeste
5217203;Piranhas;GO;Cerrado;Centro-Oeste
5217302;Pirenópolis;GO;Cerrado;Centro-Oeste
5217401;Pires do Rio;GO;Cerrado;Centro-Oeste
5217609;Planaltina;GO;Cerrado;Centro-Oeste
5217708;Pontalina;GO;Cerrado;Centro-Oeste
5218003;Porangatu;GO;Cerrado;Centro-Oeste
5218052;Porteirão;GO;Cerrado;Centro-Oeste
5218102;Portelândia;GO;Cerrado;Centro-Oeste
5218300;Posse;GO;Cerrado;Centro-Oeste
5218391;Professor Jamil;GO;Cerrado;Centro-Oeste
5218508;Quirinópolis;GO;Cerrado;Centro-Oeste
5218607;Rialma;GO;Cerrado;Centro-Oeste
5218706;Rianápolis;GO;Cerrado;Centro-Oeste
5218789;Rio Quente;GO;Cerrado;Centro-Oeste
5218805;Rio Verde;GO;Cerrado;Centro-Oeste
5218904;Rubiataba;GO;Cerrado;Centro-Oeste
5219001;Sanclerlândia;GO;Cerrado;Centro-Oeste
5219100;Santa Bárbara de Goiás;GO;Cerrado;Centro-Oeste
5219209;Santa Cruz de Goiás;GO;Cerrado;Centro-Oeste
5219258;Santa Fé de Goiás;GO;Cerrado;Centro-Oeste
5219308;Santa Helena de Goiás;GO;Cerrado;Centro-Oeste
5219357;Santa Isabel;GO;Cerrado;Centro-Oeste
5219407;Santa Rita do Araguaia;GO;Cerrado;Centro-Oeste
5219456;Santa Rita do Novo Destino;GO;Cerrado;Centro-Oeste
5219506;Santa Rosa de Goiás;GO;Cerrado;Centro-Oeste
5219605;Santa Tereza de Goiás;GO;Cerrado;Centro-Oeste
5219704;Santa Terezinha de Goiás;GO;Cerrado;Centro-Oeste
5219712;Santo Antônio da Barra;GO;Cerrado;Centro-Oeste
5219738;Santo Antônio de Goiás;GO;Cerrado;Centro-Oeste
5219753;Santo Antônio do Descoberto;GO;Cerrado;Centro-Oeste
5219803;São Domingos;GO;Cerrado;Centro-Oeste
5219902;São Francisco de Goiás;GO;Cerrado;Centro-Oeste
5220009;São João d'Aliança;GO;Cerrado;Centro-Oeste
5220058;São João da Paraúna;GO;Cerrado;Centro-Oeste
5220108;São Luís de Montes Belos;GO;Cerrado;Centro-Oeste
5220157;São Luiz do Norte;GO;Cerrado;Centro-Oeste
5220207;São Miguel do Araguaia;GO;Cerrado;Centro-Oeste
5220264;São Miguel do Passa Quatro;GO;Cerrado;Centro-Oeste
5220280;São Patrício;GO;Cerrado;Centro-Oeste
5220405;São Simão;GO;Mata Atlântica;Centro-Oeste
5220454;Senador Canedo;GO;Cerrado;Centro-Oeste
5220504;Serranópolis;GO;Cerrado;Centro-Oeste
5220603;Silvânia;GO;Cerrado;Centro-Oeste
5220686;Simolândia;GO;Cerrado;Centro-Oeste
5220702;Sítio d'Abadia;GO;Cerrado;Centro-Oeste
5221007;Taquaral de Goiás;GO;Cerrado;Centro-Oeste
5221080;Teresina de Goiás;GO;Cerrado;Centro-Oeste
5221197;Terezópolis de Goiás;GO;Cerrado;Centro-Oeste
5221304;Três Ranchos;GO;Cerrado;Centro-Oeste
5221403;Trindade;GO;Cerrado;Centro-Oeste
5221452;Trombas;GO;Cerrado;Centro-Oeste
5221502;Turvânia;GO;Cerrado;Centro-Oeste
5221551;Turvelândia;GO;Cerrado;Centro-Oeste
5221577;Uirapuru;GO;Cerrado;Centro-Oeste
5221601;Uruaçu;GO;Cerrado;Centro-Oeste
5221700;Uruana;GO;Cerrado;Centro-Oeste
5221809;Urutaí;GO;Cerrado;Centro-Oeste
5221858;Valparaíso de Goiás;GO;Cerrado;Centro-Oeste
5221908;Varjão;GO;Cerrado;Centro-Oeste
5222005;Vianópolis;GO;Cerrado;Centro-Oeste
5222054;Vicentinópolis;GO;Cerrado;Centro-Oeste
5222203;Vila Boa;GO;Cerrado;Centro-Oeste
5222302;Vila Propício;GO;Cerrado;Centro-Oeste
1700251;Abreulândia;TO;Cerrado;Norte
1700301;Aguiarnópolis;TO;Cerrado;Norte
1700350;Aliança do Tocantins;TO;Cerrado;Norte
1700400;Almas;TO;Cerrado;Norte
1700707;Alvorada;TO;Cerrado;Norte
1701002;Ananás;TO;Amazônia;Norte
1701051;Angico;TO;Cerrado;Norte
1701101;Aparecida do Rio Negro;TO;Cerrado;Norte
1701309;Aragominas;TO;Amazônia;Norte
1701903;Araguacema;TO;Cerrado;Norte
1702000;Araguaçu;TO;Cerrado;Norte
1702109;Araguaína;TO;Amazônia;Norte
1702158;Araguanã;TO;Amazônia;Norte
1702208;Araguatins;TO;Cerrado;Norte
1702307;Arapoema;TO;Amazônia;Norte
1702406;Arraias;TO;Cerrado;Norte
1702554;Augustinópolis;TO;Amazônia;Norte
1702703;Aurora do Tocantins;TO;Cerrado;Norte
1702901;Axixá do Tocantins;TO;Cerrado;Norte
1703008;Babaçulândia;TO;Cerrado;Norte
1703057;Bandeirantes do Tocantins;TO;Amazônia;Norte
1703073;Barra do Ouro;TO;Cerrado;Norte
1703107;Barrolândia;TO;Cerrado;Norte
1703206;Bernardo Sayão;TO;Amazônia;Norte
1703305;Bom Jesus do Tocantins;TO;Cerrado;Norte
1703602;Brasilândia do Tocantins;TO;Cerrado;Norte
1703701;Brejinho de Nazaré;TO;Cerrado;Norte
1703800;Buriti do Tocantins;TO;Amazônia;Norte
1703826;Cachoeirinha;TO;Cerrado;Norte
1703842;Campos Lindos;TO;Cerrado;Norte
1703867;Cariri do Tocantins;TO;Cerrado;Norte
1703883;Carmolândia;TO;Amazônia;Norte
1703891;Carrasco Bonito;TO;Amazônia;Norte
1703909;Caseara;TO;Cerrado;Norte
1704105;Centenário;TO;Cerrado;Norte
1704600;Chapada de Areia;TO;Cerrado;Norte
1705102;Chapada da Natividade;TO;Cerrado;Norte
1705508;Colinas do Tocantins;TO;Cerrado;Norte
1705557;Combinado;TO;Cerrado;Norte
1705607;Conceição do Tocantins;TO;Cerrado;Norte
1706001;Couto Magalhães;TO;Cerrado;Norte
1706100;Cristalândia;TO;Cerrado;Norte
1706258;Crixás do Tocantins;TO;Cerrado;Norte
1706506;Darcinópolis;TO;Cerrado;Norte
1707009;Dianópolis;TO;Cerrado;Norte
1707108;Divinópolis do Tocantins;TO;Cerrado;Norte
1707207;Dois Irmãos do Tocantins;TO;Cerrado;Norte
1707306;Dueré;TO;Cerrado;Norte
1707405;Esperantina;TO;Amazônia;Norte
1707553;Fátima;TO;Cerrado;Norte
1707652;Figueirópolis;TO;Cerrado;Norte
1707702;Filadélfia;TO;Cerrado;Norte
1708205;Formoso do Araguaia;TO;Cerrado;Norte
1708254;Tabocão;TO;Cerrado;Norte
1708304;Goianorte;TO;Cerrado;Norte
1709005;Goiatins;TO;Cerrado;Norte
1709302;Guaraí;TO;Cerrado;Norte
1709500;Gurupi;TO;Cerrado;Norte
1709807;Ipueiras;TO;Cerrado;Norte
1710508;Itacajá;TO;Cerrado;Norte
1710706;Itaguatins;TO;Cerrado;Norte
1710904;Itapiratins;TO;Cerrado;Norte
1711100;Itaporã do Tocantins;TO;Amazônia;Norte
1711506;Jaú do Tocantins;TO;Cerrado;Norte
1711803;Juarina;TO;Cerrado;Norte
1711902;Lagoa da Confusão;TO;Cerrado;Norte
1711951;Lagoa do Tocantins;TO;Cerrado;Norte
1712009;Lajeado;TO;Cerrado;Norte
1712157;Lavandeira;TO;Cerrado;Norte
1712405;Lizarda;TO;Cerrado;Norte
1712454;Luzinópolis;TO;Cerrado;Norte
1712504;Marianópolis do Tocantins;TO;Cerrado;Norte
1712702;Mateiros;TO;Cerrado;Norte
1712801;Maurilândia do Tocantins;TO;Cerrado;Norte
1713205;Miracema do Tocantins;TO;Cerrado;Norte
1713304;Miranorte;TO;Cerrado;Norte
1713601;Monte do Carmo;TO;Cerrado;Norte
1713700;Monte Santo do Tocantins;TO;Cerrado;Norte
1713809;Palmeiras do Tocantins;TO;Cerrado;Norte
1713957;Muricilândia;TO;Amazônia;Norte
1714203;Natividade;TO;Cerrado;Norte
1714302;Nazaré;TO;Cerrado;Norte
1714880;Nova Olinda;TO;Cerrado;Norte
1715002;Nova Rosalândia;TO;Cerrado;Norte
1715101;Novo Acordo;TO;Cerrado;Norte
1715150;Novo Alegre;TO;Cerrado;Norte
1715259;Novo Jardim;TO;Cerrado;Norte
1715507;Oliveira de Fátima;TO;Cerrado;Norte
1715705;Palmeirante;TO;Cerrado;Norte
1715754;Palmeirópolis;TO;Cerrado;Norte
1716109;Paraíso do Tocantins;TO;Cerrado;Norte
1716208;Paranã;TO;Cerrado;Norte
1716307;Pau D'Arco;TO;Amazônia;Norte
1716505;Pedro Afonso;TO;Cerrado;Norte
1716604;Peixe;TO;Cerrado;Norte
1716653;Pequizeiro;TO;Amazônia;Norte
1716703;Colméia;TO;Amazônia;Norte
1717008;Pindorama do Tocantins;TO;Cerrado;Norte
1717206;Piraquê;TO;Amazônia;Norte
1717503;Pium;TO;Cerrado;Norte
1717800;Ponte Alta do Bom Jesus;TO;Cerrado;Norte
1717909;Ponte Alta do Tocantins;TO;Cerrado;Norte
1718006;Porto Alegre do Tocantins;TO;Cerrado;Norte
1718204;Porto Nacional;TO;Cerrado;Norte
1718303;Praia Norte;TO;Cerrado;Norte
1718402;Presidente Kennedy;TO;Cerrado;Norte
1718451;Pugmil;TO;Cerrado;Norte
1718501;Recursolândia;TO;Cerrado;Norte
1718550;Riachinho;TO;Amazônia;Norte
1718659;Rio da Conceição;TO;Cerrado;Norte
1718709;Rio dos Bois;TO;Cerrado;Norte
1718758;Rio Sono;TO;Cerrado;Norte
1718808;Sampaio;TO;Amazônia;Norte
1718840;Sandolândia;TO;Cerrado;Norte
